year,month,airline_name,airport_code,airport_name,total_arrival_flights,delayed_arrivals_15_plus,estimated_delayed_arrivals_due_to_airline,estimated_delayed_arrivals_due_to_weather,estimated_delayed_arrivals_due_to_nas,estimated_delayed_arrivals_due_to_security,estimated_delayed_arrivals_due_to_late_aircraft,cancelled_arrivals,diverted_arrivals,total_arrival_delay_minutes,airline_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,internal_ops_count,system_ops_count,external_ops_count,internal_ops_count_rounded,system_ops_count_rounded,external_ops_count_rounded,internal_ops_delay_minutes,system_ops_delay_minutes,external_ops_delay_minutes,delay_rate,cancellation_rate,diversion_rate,avg_delay_minutes_per_delayed_flight,avg_internal_minutes_per_event,avg_system_minutes_per_event,avg_external_minutes_per_event,disruption_impact_minutes,period_label,operational_state
2023,5,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2555,407,163.16,11.54,145.13,2.44,84.73,21,4,26583,13114,1866,4639,66,6898,247.89,145.13,13.979999999999999,248,145,14,20012,4639,1932,0.15929549902152643,0.00821917808219178,0.0015655577299412916,65.31449631449631,80.72935576263666,31.96444566939985,138.19742489270388,31323.0,2023-05,normal
2023,5,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1755,178,42.22,4.44,82.97,0.0,48.37,6,3,8039,2387,199,2515,0,2938,90.59,82.97,4.44,91,83,4,5325,2515,199,0.10142450142450142,0.003418803418803419,0.0017094017094017094,45.162921348314605,58.78132244177061,30.312161022056166,44.81981981981981,9839.0,2023-05,normal
2023,5,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,22,18.63,0.29,0.0,0.6,2.48,0,0,1143,956,16,0,29,142,21.11,0.0,0.8899999999999999,21,0,1,1098,0,45,0.7096774193548387,0.0,0.0,51.95454545454545,52.01326385599242,0.0,50.56179775280899,1143.0,2023-05,normal
2023,5,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3940,1012,396.16,20.13,217.79,0.38,377.54,32,4,77196,32373,2137,9615,10,33061,773.7,217.79,20.509999999999998,774,218,21,65434,9615,2147,0.2568527918781726,0.008121827411167513,0.0010152284263959391,76.28063241106719,84.57283184696911,44.148032508379636,104.68064358849342,83916.0,2023-05,normal
2023,5,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1516,153,40.05,2.22,85.3,1.29,24.14,4,2,6526,2171,126,2606,54,1569,64.19,85.3,3.5100000000000002,64,85,4,3740,2606,180,0.10092348284960422,0.002638522427440633,0.0013192612137203166,42.65359477124183,58.26452718491977,30.550996483001175,51.28205128205128,7726.0,2023-05,normal
2023,5,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),452,82,66.0,15.0,1.0,0.0,0.0,0,0,5150,4436,687,27,0,0,66.0,1.0,15.0,66,1,15,4436,27,687,0.18141592920353983,0.0,0.0,62.80487804878049,67.21212121212122,27.0,45.8,5150.0,2023-05,normal
2023,6,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),358,137,14.4,5.59,87.5,0.47,29.03,0,1,7465,744,942,4352,16,1411,43.43,87.5,6.06,43,88,6,2155,4352,958,0.38268156424581007,0.0,0.002793296089385475,54.48905109489051,49.620078286898455,49.73714285714286,158.0858085808581,7705.0,2023-06,disrupted
2023,6,American Airlines,JFK,John F. Kennedy International Airport (JFK),1167,362,104.78,17.94,138.94,1.0,99.34,24,4,32260,9074,2752,7737,25,12672,204.12,138.94,18.94,204,139,19,21746,7737,2777,0.3101970865467009,0.02056555269922879,0.003427592116538132,89.11602209944752,106.53537135018617,55.68590758600835,146.6209081309398,37540.0,2023-06,disrupted
2023,6,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2472,706,238.09,29.13,264.79,3.22,170.76,63,6,60887,24931,3736,15790,253,16177,408.85,264.79,32.35,409,265,32,41108,15790,3989,0.28559870550161814,0.025485436893203883,0.0024271844660194173,86.24220963172804,100.54543231013818,59.63216133539786,123.30757341576506,73667.0,2023-06,disrupted
2023,6,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1548,223,59.78,10.76,95.0,0.0,57.47,132,3,22255,5677,1200,9865,0,5513,117.25,95.0,10.76,117,95,11,11190,9865,1200,0.14405684754521964,0.08527131782945736,0.001937984496124031,99.79820627802691,95.43710021321962,103.84210526315789,111.52416356877323,46735.0,2023-06,disrupted
2023,6,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,19,16.41,0.0,0.0,0.0,2.59,0,0,786,641,0,0,0,145,19.0,0.0,0.0,19,0,0,786,0,0,0.6333333333333333,0.0,0.0,41.36842105263158,41.36842105263158,0.0,0.0,786.0,2023-06,disrupted
2023,6,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3532,1305,360.34,38.69,368.93,4.75,532.3,181,12,139703,40628,5297,30069,229,63480,892.6399999999999,368.93,43.44,893,369,43,104108,30069,5526,0.36947904869762177,0.051245753114382786,0.0033975084937712344,107.05210727969349,116.62932425165802,81.50326620226059,127.20994475138122,175163.0,2023-06,disrupted
2023,6,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1561,313,45.82,21.07,169.45,0.81,75.85,107,2,23679,3384,3098,10470,22,6705,121.66999999999999,169.45,21.88,122,169,22,10089,10470,3120,0.2005124919923126,0.06854580397181294,0.0012812299807815502,75.65175718849841,82.92101586257911,61.78813809383299,142.59597806215723,43419.0,2023-06,disrupted
2023,6,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),353,79,53.0,17.0,9.0,0.0,0.0,21,0,6661,4068,1790,803,0,0,53.0,9.0,17.0,53,9,17,4068,803,1790,0.2237960339943343,0.059490084985835696,0.0,84.31645569620254,76.75471698113208,89.22222222222223,105.29411764705883,10441.0,2023-06,disrupted
2023,7,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),369,135,20.43,13.7,73.25,0.0,27.62,1,4,12555,1703,1829,7363,0,1660,48.05,73.25,13.7,48,73,14,3363,7363,1829,0.36585365853658536,0.0027100271002710027,0.01084010840108401,93.0,69.98959417273673,100.51877133105802,133.5036496350365,13695.0,2023-07,disrupted
2023,7,American Airlines,JFK,John F. Kennedy International Airport (JFK),1202,415,92.07,25.62,215.04,0.51,81.75,46,7,42811,9141,2810,15598,11,15251,173.82,215.04,26.130000000000003,174,215,26,24392,15598,2821,0.3452579034941764,0.03826955074875208,0.005823627287853577,103.15903614457831,140.3290760556898,72.53534226190476,107.96019900497511,52771.0,2023-07,disrupted
2023,7,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2583,709,190.49,31.21,273.34,0.0,213.95,68,26,64757,23478,2411,19196,0,19672,404.44,273.34,31.21,404,273,31,43150,19196,2411,0.27448703058459156,0.02632597754548974,0.010065814943863724,91.33568406205924,106.69073286519632,70.22755542547743,77.25088112784364,83237.0,2023-07,disrupted
2023,7,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1549,320,57.5,26.54,145.03,0.0,90.93,206,5,32982,5511,4841,13643,0,8987,148.43,145.03,26.54,148,145,27,14498,13643,4841,0.2065848934796643,0.1329890251775339,0.0032278889606197547,103.06875,97.6756720339554,94.07019237399159,182.4039186134137,71262.0,2023-07,disrupted
2023,7,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,12,7.93,0.0,0.0,0.0,4.07,0,1,411,307,0,0,0,104,12.0,0.0,0.0,12,0,0,411,0,0,0.3870967741935484,0.0,0.03225806451612903,34.25,34.25,0.0,0.0,651.0,2023-07,disrupted
2023,7,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3494,1612,436.9,26.61,434.12,1.45,712.92,368,32,201189,63384,4862,40085,76,92782,1149.82,434.12,28.06,1150,434,28,156166,40085,4938,0.4613623354321694,0.10532341156267888,0.009158557527189467,124.80707196029776,135.81778017428815,92.33622039988943,175.9800427655025,275109.0,2023-07,disrupted
2023,7,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1604,353,60.65,37.56,181.35,0.0,73.45,196,10,28866,5009,5634,11974,0,6249,134.1,181.35,37.56,134,181,38,11258,11974,5634,0.22007481296758105,0.12219451371571072,0.006234413965087282,81.77337110481587,83.95227442207309,66.02701957540667,150.0,66546.0,2023-07,disrupted
2023,7,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),355,101,45.0,33.0,23.0,0.0,0.0,44,2,12328,5187,5085,2056,0,0,45.0,23.0,33.0,45,23,33,5187,2056,5085,0.28450704225352114,0.12394366197183099,0.005633802816901409,122.05940594059406,115.26666666666667,89.3913043478261,154.0909090909091,20728.0,2023-07,disrupted
2023,8,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),372,68,12.39,3.1,37.77,0.0,14.74,1,1,2948,656,140,1524,0,628,27.130000000000003,37.77,3.1,27,38,3,1284,1524,140,0.1827956989247312,0.002688172043010753,0.002688172043010753,43.35294117647059,47.327681533357904,40.3494837172359,45.16129032258064,3368.0,2023-08,normal
2023,8,American Airlines,JFK,John F. Kennedy International Airport (JFK),1220,307,108.58,16.89,88.99,1.73,90.82,8,2,27925,10897,2402,4092,41,10493,199.39999999999998,88.99,18.62,199,89,19,21390,4092,2443,0.25163934426229506,0.006557377049180328,0.001639344262295082,90.96091205211727,107.27181544633903,45.982694684796044,131.203007518797,29845.0,2023-08,normal
2023,8,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2527,442,160.43,15.88,120.59,1.0,144.1,19,3,41797,21454,2364,5403,27,12549,304.53,120.59,16.880000000000003,305,121,17,34003,5403,2391,0.1749109616145627,0.007518796992481203,0.001187178472497032,94.5633484162896,111.65730798279317,44.804710174973046,141.6469194312796,45937.0,2023-08,normal
2023,8,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1576,213,49.85,13.99,76.24,0.1,72.82,32,0,21184,6213,2806,5420,5,6740,122.66999999999999,76.24,14.09,123,76,14,12953,5420,2811,0.1351522842639594,0.02030456852791878,0.0,99.45539906103286,105.59223934132226,71.0912906610703,199.50319375443578,26944.0,2023-08,normal
2023,8,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,9,8.47,0.0,0.0,0.0,0.53,0,0,280,262,0,0,0,18,9.0,0.0,0.0,9,0,0,280,0,0,0.2903225806451613,0.0,0.0,31.11111111111111,31.11111111111111,0.0,0.0,280.0,2023-08,normal
2023,8,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3466,1223,385.04,21.57,221.4,2.12,592.87,109,3,113183,39141,2478,12126,148,59290,977.9100000000001,221.4,23.69,978,221,24,98431,12126,2626,0.35285631852279287,0.03144835545297173,0.0008655510675129833,92.545380212592,100.65445695411643,54.769647696476966,110.84845926551287,133523.0,2023-08,normal
2023,8,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1589,263,46.8,16.08,124.94,2.66,72.52,28,2,19027,4356,1207,7039,59,6366,119.32,124.94,18.74,119,125,19,10722,7039,1266,0.16551290119572057,0.01762114537444934,0.0012586532410320957,72.34600760456274,89.85920214549112,56.339042740515445,67.55602988260407,24547.0,2023-08,normal
2023,8,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),349,55,26.0,20.0,8.0,1.0,0.0,8,0,5984,3302,1902,607,173,0,26.0,8.0,21.0,26,8,21,3302,607,2075,0.15759312320916904,0.022922636103151862,0.0,108.8,127.0,75.875,98.80952380952381,7424.0,2023-08,normal
2023,9,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),359,99,17.86,11.61,50.69,0.0,18.84,2,6,7235,1269,1561,3375,0,1030,36.7,50.69,11.61,37,51,12,2299,3375,1561,0.2757660167130919,0.005571030640668524,0.016713091922005572,73.08080808080808,62.643051771117165,66.58117971986586,134.45305770887168,9035.0,2023-09,disrupted
2023,9,American Airlines,JFK,John F. Kennedy International Airport (JFK),1219,281,70.64,21.39,135.32,0.72,52.94,24,14,23498,5772,1919,9765,13,6029,123.58,135.32,22.11,124,135,22,11801,9765,1932,0.23051681706316654,0.019688269073010665,0.011484823625922888,83.62277580071175,95.49279818740897,72.16228199822643,87.38127544097694,31178.0,2023-09,disrupted
2023,9,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2458,523,146.11,17.19,239.93,1.0,118.76,69,30,48046,17459,1707,15256,105,13519,264.87,239.93,18.19,265,240,18,30978,15256,1812,0.2127746135069162,0.02807160292921074,0.012205044751830757,91.8661567877629,116.95548759768943,63.58521235360313,99.61517317207256,67666.0,2023-09,disrupted
2023,9,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1514,232,46.82,13.08,106.63,0.0,65.48,152,6,25865,5068,3485,11933,0,5379,112.30000000000001,106.63,13.08,112,107,13,10447,11933,3485,0.15323645970937913,0.10039630118890357,0.003963011889035667,111.48706896551724,93.02760463045414,111.91034418081216,266.43730886850153,54665.0,2023-09,disrupted
2023,9,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,10,9.84,0.0,0.0,0.0,0.16,0,1,451,446,0,0,0,5,10.0,0.0,0.0,10,0,0,451,0,0,0.3333333333333333,0.0,0.03333333333333333,45.1,45.1,0.0,0.0,691.0,2023-09,disrupted
2023,9,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3229,1265,358.58,12.44,332.26,1.14,560.58,138,15,151148,52754,2436,30528,29,65401,919.1600000000001,332.26,13.58,919,332,14,118155,30528,2465,0.39176215546608856,0.04273768968720966,0.004645401052957572,119.48458498023716,128.54671656730056,91.87985312706917,181.51693667157585,179588.0,2023-09,disrupted
2023,9,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1539,216,45.96,9.63,105.21,0.0,55.2,149,6,17381,2086,890,9688,0,4717,101.16,105.21,9.63,101,105,10,6803,9688,890,0.14035087719298245,0.096816114359974,0.003898635477582846,80.4675925925926,67.2499011466983,92.08250166334,92.41952232606438,45641.0,2023-09,disrupted
2023,9,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),413,91,59.0,17.0,14.0,1.0,0.0,37,0,8123,4725,1333,2037,28,0,59.0,14.0,18.0,59,14,18,4725,2037,1361,0.22033898305084745,0.08958837772397095,0.0,89.26373626373626,80.08474576271186,145.5,75.61111111111111,14783.0,2023-09,disrupted
2023,10,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),372,72,9.94,0.13,49.8,1.0,11.13,0,2,2813,826,16,1493,17,461,21.07,49.8,1.13,21,50,1,1287,1493,33,0.1935483870967742,0.0,0.005376344086021506,39.06944444444444,61.08210726150926,29.97991967871486,29.203539823008853,3293.0,2023-10,normal
2023,10,American Airlines,JFK,John F. Kennedy International Airport (JFK),1190,173,66.08,3.72,60.43,1.0,41.77,0,2,10798,3771,144,2053,25,4805,107.85,60.43,4.720000000000001,108,60,5,8576,2053,169,0.1453781512605042,0.0,0.0016806722689075631,62.41618497109827,79.5178488641632,33.973192123117656,35.805084745762706,11278.0,2023-10,normal
2023,10,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2558,256,105.4,2.66,79.47,2.0,66.48,0,3,17743,10782,336,2466,125,4034,171.88,79.47,4.66,172,79,5,14816,2466,461,0.10007818608287725,0.0,0.0011727912431587178,69.30859375,86.19967419129625,31.030577576443942,98.92703862660944,18463.0,2023-10,normal
2023,10,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1558,131,38.98,4.63,44.03,0.0,43.36,0,5,8632,3538,288,1998,0,2808,82.34,44.03,4.63,82,44,5,6346,1998,288,0.0840821566110398,0.0,0.003209242618741977,65.89312977099236,77.07068253582706,45.378151260504204,62.203023758099356,9832.0,2023-10,normal
2023,10,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,9,9.0,0.0,0.0,0.0,0.0,0,0,556,556,0,0,0,0,9.0,0.0,0.0,9,0,0,556,0,0,0.2903225806451613,0.0,0.0,61.77777777777778,61.77777777777778,0.0,0.0,556.0,2023-10,normal
2023,10,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3329,949,336.82,5.01,172.05,0.17,434.96,11,4,79653,35908,421,6786,18,36520,771.78,172.05,5.18,772,172,5,72428,6786,439,0.2850705917693001,0.0033042955842595375,0.0012015620306398318,83.9336143308746,93.84539635647465,39.442022667829114,84.74903474903475,82593.0,2023-10,normal
2023,10,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1455,129,33.05,1.25,51.39,0.0,43.31,0,2,7920,1874,31,2669,0,3346,76.36,51.39,1.25,76,51,1,5220,2669,31,0.088659793814433,0.0,0.0013745704467353953,61.395348837209305,68.36039811419592,51.93617435298696,24.8,8400.0,2023-10,normal
2023,10,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),420,70,49.0,15.0,6.0,0.0,0.0,0,0,5335,4403,626,306,0,0,49.0,6.0,15.0,49,6,15,4403,306,626,0.16666666666666666,0.0,0.0,76.21428571428571,89.85714285714286,51.0,41.733333333333334,5335.0,2023-10,normal
2023,11,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),347,54,11.96,1.22,25.32,0.0,15.49,0,0,2254,780,25,794,0,655,27.450000000000003,25.32,1.22,27,25,1,1435,794,25,0.15561959654178675,0.0,0.0,41.74074074074074,52.276867030965384,31.35860979462875,20.491803278688526,2254.0,2023-11,normal
2023,11,American Airlines,JFK,John F. Kennedy International Airport (JFK),1183,179,59.47,1.98,71.6,2.59,43.36,0,5,11043,5439,91,1941,59,3513,102.83,71.6,4.57,103,72,5,8952,1941,150,0.15131022823330514,0.0,0.00422654268808115,61.6927374301676,87.05630652533307,27.108938547486037,32.82275711159737,12243.0,2023-11,normal
2023,11,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2473,241,92.16,3.65,84.89,0.0,60.31,0,3,14557,6812,232,2444,0,5069,152.47,84.89,3.65,152,85,4,11881,2444,232,0.09745248685806712,0.0,0.001213101496158512,60.40248962655602,77.92352593952909,28.79019908116386,63.56164383561644,15277.0,2023-11,normal
2023,11,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1575,119,41.06,6.9,37.27,0.0,33.77,0,0,7482,4302,313,1080,0,1787,74.83000000000001,37.27,6.9,75,37,7,6089,1080,313,0.07555555555555556,0.0,0.0,62.87394957983193,81.3711078444474,28.97773007781057,45.36231884057971,7482.0,2023-11,normal
2023,11,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,5,5.0,0.0,0.0,0.0,0.0,0,2,216,216,0,0,0,0,5.0,0.0,0.0,5,0,0,216,0,0,0.16666666666666666,0.0,0.06666666666666667,43.2,43.2,0.0,0.0,696.0,2023-11,normal
2023,11,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3277,790,323.68,6.46,167.37,3.22,289.27,6,5,59170,29824,577,6185,74,22510,612.95,167.37,9.68,613,167,10,52334,6185,651,0.24107415318889228,0.00183094293561184,0.0015257857796765334,74.89873417721519,85.38053674851129,36.95405389257334,67.25206611570248,61450.0,2023-11,normal
2023,11,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1154,77,19.88,0.0,40.27,0.18,16.68,0,0,3576,943,0,1301,8,1324,36.56,40.27,0.18,37,40,0,2267,1301,8,0.06672443674176777,0.0,0.0,46.44155844155844,62.00765864332604,32.306928234417676,44.44444444444444,3576.0,2023-11,normal
2023,11,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),483,63,31.03,13.93,17.1,0.95,0.0,0,0,4027,2229,1025,747,26,0,31.03,17.1,14.879999999999999,31,17,15,2229,747,1051,0.13043478260869565,0.0,0.0,63.92063492063492,71.83370931356751,43.68421052631579,70.63172043010753,4027.0,2023-11,normal
2023,12,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),346,96,15.51,2.18,70.86,0.0,7.45,0,2,3836,785,140,2372,0,539,22.96,70.86,2.18,23,71,2,1324,2372,140,0.2774566473988439,0.0,0.005780346820809248,39.958333333333336,57.66550522648083,33.474456675134064,64.22018348623853,4316.0,2023-12,normal
2023,12,American Airlines,JFK,John F. Kennedy International Airport (JFK),1237,255,85.08,2.18,126.39,2.06,39.28,0,2,17606,10214,75,3851,45,3421,124.36,126.39,4.24,124,126,4,13635,3851,120,0.206143896523848,0.0,0.0016168148746968471,69.04313725490196,109.64136378256674,30.46918268850384,28.30188679245283,18086.0,2023-12,normal
2023,12,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2622,334,118.41,4.29,125.89,1.6,83.81,3,5,19255,8095,288,4026,175,6671,202.22,125.89,5.890000000000001,202,126,6,14766,4026,463,0.12738367658276126,0.0011441647597254005,0.0019069412662090007,57.6497005988024,73.01948373059045,31.980300262133607,78.60780984719864,20995.0,2023-12,normal
2023,12,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1484,166,48.06,7.7,56.57,0.0,53.67,19,0,17136,5363,1192,4514,0,6067,101.73,56.57,7.7,102,57,8,11430,4514,1192,0.11185983827493262,0.012803234501347708,0.0,103.2289156626506,112.35623709820112,79.79494431677567,154.8051948051948,20556.0,2023-12,normal
2023,12,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,13,11.0,0.0,0.0,0.0,2.0,0,0,409,362,0,0,0,47,13.0,0.0,0.0,13,0,0,409,0,0,0.41935483870967744,0.0,0.0,31.46153846153846,31.46153846153846,0.0,0.0,409.0,2023-12,normal
2023,12,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3200,992,344.65,7.23,301.18,0.95,337.99,14,5,78842,32809,609,13890,35,31499,682.64,301.18,8.18,683,301,8,64308,13890,644,0.31,0.004375,0.0015625,79.47782258064517,94.20485175202157,46.118600172654226,78.72860635696821,82562.0,2023-12,normal
2023,12,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1132,128,36.52,5.13,58.45,1.0,26.9,13,0,7219,2018,312,2568,30,2291,63.42,58.45,6.13,63,58,6,4309,2568,342,0.11307420494699646,0.011484098939929329,0.0,56.3984375,67.94386628823715,43.9349871685201,55.791190864600324,9559.0,2023-12,normal
2023,12,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),360,56,25.24,10.02,20.74,0.0,0.0,5,0,3788,1690,1014,1084,0,0,25.24,20.74,10.02,25,21,10,1690,1084,1014,0.15555555555555556,0.013888888888888888,0.0,67.64285714285714,66.95721077654517,52.26615236258438,101.19760479041916,4688.0,2023-12,normal
2024,1,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),239,41,9.64,3.59,15.76,0.0,12.0,85,1,2973,783,498,535,0,1157,21.64,15.76,3.59,22,16,4,1940,535,498,0.17154811715481172,0.35564853556485354,0.0041841004184100415,72.51219512195122,89.64879852125694,33.94670050761422,138.71866295264624,18513.0,2024-01,normal
2024,1,American Airlines,JFK,John F. Kennedy International Airport (JFK),1295,293,103.67,15.31,81.22,1.29,91.51,11,4,28803,12436,1852,3632,47,10836,195.18,81.22,16.6,195,81,17,23272,3632,1899,0.22625482625482626,0.008494208494208495,0.003088803088803089,98.3037542662116,119.23352802541244,44.718049741443,114.39759036144578,31743.0,2024-01,normal
2024,1,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2384,458,161.89,18.24,161.74,0.0,116.13,7,13,33929,13591,4471,7616,0,8251,278.02,161.74,18.24,278,162,18,21842,7616,4471,0.19211409395973153,0.002936241610738255,0.005453020134228188,74.08078602620087,78.562693331415,47.08791888215654,245.12061403508773,38309.0,2024-01,normal
2024,1,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1428,276,64.68,15.91,90.86,0.0,104.55,69,1,28959,8745,3167,7085,0,9962,169.23000000000002,90.86,15.91,169,91,16,18707,7085,3167,0.19327731092436976,0.04831932773109244,0.0007002801120448179,104.92391304347827,110.54186609939134,77.9771076381246,199.05719673161533,41619.0,2024-01,normal
2024,1,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,9,7.0,0.0,0.0,0.0,2.0,0,0,319,251,0,0,0,68,9.0,0.0,0.0,9,0,0,319,0,0,0.2903225806451613,0.0,0.0,35.44444444444444,35.44444444444444,0.0,0.0,319.0,2024-01,normal
2024,1,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),2690,747,250.25,11.78,187.99,0.0,296.98,48,9,64287,24736,1306,9543,0,28702,547.23,187.99,11.78,547,188,12,53438,9543,1306,0.2776951672862453,0.017843866171003718,0.003345724907063197,86.06024096385542,97.65181002503518,50.76333847545082,110.86587436332768,75087.0,2024-01,normal
2024,1,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1195,179,45.35,12.74,71.83,0.69,48.39,44,0,12962,3964,1452,3724,27,3795,93.74000000000001,71.83,13.43,94,72,13,7759,3724,1479,0.1497907949790795,0.03682008368200837,0.0,72.41340782122904,82.77149562620012,51.844633161631634,110.12658227848101,20882.0,2024-01,normal
2024,1,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),205,61,39.57,7.51,13.92,0.0,0.0,24,2,7345,5139,840,1366,0,0,39.57,13.92,7.51,40,14,8,5139,1366,840,0.2975609756097561,0.11707317073170732,0.00975609756097561,120.40983606557377,129.87111448066716,98.13218390804597,111.8508655126498,12145.0,2024-01,normal
2024,2,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),225,46,13.89,0.0,19.4,0.0,12.71,6,1,2340,1019,0,701,0,620,26.6,19.4,0.0,27,19,0,1639,701,0,0.20444444444444446,0.02666666666666667,0.0044444444444444444,50.869565217391305,61.616541353383454,36.134020618556704,0.0,3660.0,2024-02,normal
2024,2,American Airlines,JFK,John F. Kennedy International Airport (JFK),1207,222,85.76,1.26,57.52,2.94,74.52,4,4,20237,8915,1149,1828,205,8140,160.28,57.52,4.2,160,58,4,17055,1828,1354,0.18392709196354598,0.0033140016570008283,0.0033140016570008283,91.15765765765765,106.40753681058148,31.780250347705145,322.38095238095235,21917.0,2024-02,normal
2024,2,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2214,340,132.2,7.68,123.93,2.97,73.22,17,10,24033,13545,1373,3649,204,5262,205.42,123.93,10.65,205,124,11,18807,3649,1577,0.15356820234869015,0.0076784101174345075,0.004516711833785004,70.68529411764706,91.55388959205531,29.44404099088195,148.075117370892,29493.0,2024-02,normal
2024,2,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1410,167,29.83,6.91,62.05,0.0,68.21,23,1,12568,3381,760,2707,0,5720,98.03999999999999,62.05,6.91,98,62,7,9101,2707,760,0.11843971631205674,0.016312056737588652,0.0007092198581560284,75.25748502994011,92.8294573643411,43.62610797743755,109.98552821997106,16948.0,2024-02,normal
2024,2,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),29,6,3.63,0.0,1.0,0.0,1.37,1,0,278,211,0,18,0,49,5.0,1.0,0.0,5,1,0,260,18,0,0.20689655172413793,0.034482758620689655,0.0,46.333333333333336,52.0,18.0,0.0,458.0,2024-02,normal
2024,2,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),2675,660,235.63,3.81,142.16,1.6,276.8,57,5,53042,21502,210,5343,38,25949,512.4300000000001,142.16,5.41,512,142,5,47451,5343,248,0.2467289719626168,0.02130841121495327,0.001869158878504673,80.36666666666666,92.59996487325097,37.584411930219474,45.84103512014787,64502.0,2024-02,normal
2024,2,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1232,99,27.68,3.99,45.08,0.0,22.26,15,2,4821,1476,286,1489,0,1570,49.94,45.08,3.99,50,45,4,3046,1489,286,0.08035714285714286,0.012175324675324676,0.0016233766233766235,48.696969696969695,60.99319183019624,33.0301685891748,71.67919799498746,8001.0,2024-02,normal
2024,2,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),257,31,21.6,4.98,4.42,0.0,0.0,4,1,2057,995,755,307,0,0,21.6,4.42,4.98,22,4,5,995,307,755,0.12062256809338522,0.01556420233463035,0.0038910505836575876,66.35483870967742,46.06481481481481,69.45701357466064,151.60642570281124,3017.0,2024-02,normal
